,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
10,64,101,10427,<p>A lot of people write makefiles that say something like</p>&#xA;&#xA;<pre><code>paper.pdf: paper.tex&#xA;        pdflatex paper&#xA;        bibtex paper&#xA;        pdflatex paper&#xA;        pdflatex paper&#xA;</code></pre>&#xA;&#xA;<p>To handle re-running TeX to get new/changed references and so forth. Is there a better way to do this?</p>&#xA;,Tools for automating document compilation,24,6,,60.0,2010-07-26 19:52:45,<compiling><automation><tools><big-list><makefile>,,1,351
11,66,67,2435,"<p>This is a community wiki since there is no ""one true answer""- if you find an answer that contains a lot of your choices, but is missing something you feel is incredibly useful.  Feel free to add it.  A short description of what topics the reference covers would be nice as well.</p>&#xA;&#xA;<p>Organize by subject please.</p>&#xA;&#xA;<p>For example: I always keep the following PDFs at my fingertips.</p>&#xA;&#xA;<h3>Document Layout</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""http://www.ctan.org/tex-archive/macros/latex/contrib/memoir/"">The Memoir manual</a>:  Covers, in exquisite detail, how to produce just about any document using the <code>memoir</code> LaTeX class. (<a href=""http://tug.ctan.org/tex-archive/macros/latex/contrib/memoir/memman.pdf"">PDF</a> 4.5 MB)</li>&#xA;</ul>&#xA;&#xA;<h3>Mathematical Typesetting</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""http://www.ctan.org/tex-archive/info/math/voss/mathmode/"">Math Mode</a>: A document by Herbert Voß that explains how to typeset just about any mathematical expression in LaTeX. (<a href=""http://mirror.ctan.org/info/math/voss/mathmode/Mathmode.pdf"">PDF</a> 2MB)</li>&#xA;</ul>&#xA;&#xA;<h3>Graphics</h3>&#xA;&#xA;<ul>&#xA;<li><a href=""http://tug.ctan.org/cgi-bin/ctanPackageInformation.py?id=pgf"">The PGF Manual</a>: Explains, with examples, how to draw just about any figure using PGF/TikZ.  Also a good example of what awesome documentation should look like. (<a href=""http://tug.ctan.org/tex-archive/graphics/pgf/base/doc/generic/pgf/pgfmanual.pdf"">PDF</a> 3.8MB)</li>&#xA;</ul>&#xA;","Which manuals are on your ""TeX Reference"" shelf?",16,4,,17.0,2010-07-26 19:53:11,<books><documentation>,,1,1544
12,80,304,114666,"<p>If you have a TeX'ed resume, did you use a template or make your own? Are there any useful packages? What looks the most professional? How about special considerations for different areas of work (e.g. in academia)?</p>&#xA;",LaTeX template for resume/curriculum vitae,27,1,,8.0,2010-07-26 19:57:10,<packages><templates><resume>,,1,227
13,100,55,4420,"<p>Is there something like <code>indent</code> for LaTeX? I have a collaborator that is using Scientific Workplace and the code it produces is totally messed up; I know I shouldn't expect miracles, but any machine support would be useful.</p>&#xA;&#xA;<p>EDIT: This question is quite undefined without my comment to KeithB's answer; the idea is to save VC-friendly one sentence/one paragraph per text file line structure which SWT ""fixes"" by wrapping everything into fixed column width format.</p>&#xA;",Tool for cleaning LaTeX code,5,9,1488.0,7.0,2010-07-26 20:05:44,<tools><sourcecode><cleanup>,,1,502
14,138,63,26024,"<p>Often, TeX outputs underfull hbox and vbox warnings when running and in the generated log file. What are these and how can I get rid of them?</p>&#xA;",What are underfull hboxes and vboxes and how can I get rid of them?,3,2,156.0,87.0,2010-07-26 20:35:43,<line-breaking><boxes><warnings>,,1,153
15,142,88,61658,"<p>Sometimes, I want to have enumerate lists in LaTeX start at other than the first value (1, a, i, etc.) How can I make an enumerate list start at an arbitrary value?</p>&#xA;",How can I make an enumerate list start at something other than 1?,3,0,149.0,93.0,2010-07-26 20:42:10,<lists><numbering><enumerate>,,1,176
16,143,54,19286,"<p>When working with <strong>Bibtex</strong>, manually transferring the <strong>citation information</strong> for articles, prooceedings, books, etc. can be a tedious work. Some web sites provide citations in Bibtex format. What are your favorite sites to get Bibtex citations of your used references?</p>&#xA;",What are good sites to find citations in BibTex format?,21,6,207.0,46.0,2010-07-26 20:43:36,<bibtex>,,1,310
17,161,94,6213,"<p>I use revision control (Subversion, to be exact) to keep track of the edits to my LaTeX documents. Is there a LaTeX package that interfaces with revision control? Specifically, it would be nice to see the revision number and time and date inside the document. (Obviously, I'd turn this off in the final version.) Also, it might be nice to get a PDF showing what was added and removed in a given revision.</p>&#xA;",LaTeX packages for use with revision control,12,0,169.0,52.0,2010-07-26 21:00:35,<packages><tools><automation><revision-control>,,1,416
18,165,51,9255,"<p>LaTeX documents print beautifully, but images often looks ""ugly"", ""pixelated"" or ""low-res"" compared to the text. By images I don't mean photos, which I rarely use, but rather diagrams, charts and drawings made in other programs such as Visio, Excel and Photoshop. I would love for these to look just as good as the rest of the report when printed.</p>&#xA;",How do I insert an image in LaTeX so it looks good on print?,4,1,202.0,121.0,2010-07-26 21:05:00,<graphics><diagrams><printing>,,1,359
19,196,71,71377,"<p>I want to include a list of related equations, say, for a proof, in my LaTeX document. As far as I know, I have two good options, <code>eqnarray</code> and <code>align</code>. What is the difference between them, and how do I know which I should be using? Or does it not matter at all?</p>&#xA;",eqnarray vs align,5,0,197.0,70.0,2010-07-26 22:13:43,<align><equations>,,1,297
20,227,67,18983,<p>I want to add a footer to my document displaying the current number out of total number of pages. How do I do that?</p>&#xA;,"How can I add ""page # of ##"" on my document?",7,0,235.0,62.0,2010-07-27 00:23:49,<header-footer><page-numbering><lastpage>,,1,127
21,232,68,5487,"<p>I imagine that many users are or were [PhD] students, so I would like to know: how do you use LaTeX to write a document (like the final dissertation) that requires many revisions from other people. </p>&#xA;&#xA;<p>When I work with my professor, I usually send him a PDF generated by LaTeX and the source files. He then uses a process like such:</p>&#xA;&#xA;<ul>&#xA;<li><p>Define some color for his commentaries or additions to the text</p>&#xA;&#xA;<pre><code>\usepackage{xcolor}&#xA;...&#xA;\define{\profSmith}[1]{{\color{red} #1}}&#xA;...&#xA;Lorem ipsum \profSmith{not very clever}&#xA;</code></pre></li>&#xA;<li><p>He sends me his changes and I check his observations, marking my changes with another <code>\define</code></p></li>&#xA;<li>Repeat until everyone is satisfied</li>&#xA;<li>For final versions comment defines and replace for <code>\define{\profSmith}[1]{#1}</code></li>&#xA;</ul>&#xA;&#xA;<p>So yes, it is a bit cumbersome. I have tried margin notes, but space is limited and sometimes the professor's correction are inside some phrases or paragraphs.</p>&#xA;&#xA;<p>I also thought about Version control differences (like svn, mercurial, etc), but my chances are low: everyone but me uses a one-liner for each paragraph. In consequence, I have a hard time checking these differences.</p>&#xA;&#xA;<p>What do you guys [would] use in this case? Any other ideas or comments?</p>&#xA;",How can you use LaTeX to write a document with other people?,10,2,249.0,146.0,2010-07-27 00:34:16,<revision-control><notes><collaboration>,,1,1404
22,246,381,151928,"<p>There are two different commands to incorporate another file into the source of some document, <code>\input</code> and <code>\include</code>. When should I use one or the other? What are the differences between them? Are there more things like them to be aware of?</p>&#xA;",When should I use \input vs. \include?,4,1,250.0,60.0,2010-07-27 00:55:35,<include><input>,,1,276
23,258,81,14358,<p>What is the difference between the <code>\let</code> and <code>\def</code> commands in TeX/LaTeX? </p>&#xA;&#xA;<p>Ideally please provide a simple example that will illustrate the difference between them.</p>&#xA;,What is the difference between \let and \def?,3,0,318.0,136.0,2010-07-27 01:59:18,<macros><tex-core>,,1,216
24,265,67,33948,<p>How can I make text that is larger than the size of the output of <code>{\Huge ...}</code>? </p>&#xA;&#xA;<p>I would like to be able to make text arbitrarily large (even if that is done by some suboptimal scaling routine).</p>&#xA;,Fonts larger than \Huge?,8,0,269.0,136.0,2010-07-27 03:49:40,<fontsize>,,1,234
25,268,61,39387,"<p>When trying to write an e-mail address, there are always problems with the @ sign.</p>&#xA;&#xA;<p>Solutions I've seen suggested are using some verbatim environment (more difficult in footnotes) and using a math-mode @.</p>&#xA;&#xA;<p>What is <em>the</em> correct way to do this?</p>&#xA;",What's the best way to write e-mail addresses?,8,2,276.0,135.0,2010-07-27 04:02:43,<symbols><addresses>,,1,292
26,279,69,11549,"<p>Often floats may land quite a bit later in the document than the point they are created, sometimes after a section break.</p>&#xA;&#xA;<p>Is there a way to force a new section to start on a new page, after any unplaced floats?</p>&#xA;",How do I ensure that figures appear in the section they're associated with?,2,1,282.0,77.0,2010-07-27 05:29:31,<sectioning><floats><positioning><page-breaking><sections-paragraphs>,,1,238
27,308,58,5723,"<p>I want to define a command that expands to two completely different things depending on whether I supply, or not, an optional argument. For example,</p>&#xA;&#xA;<pre><code>\mycmd{normal}            -&gt;  something(normal)&#xA;\mycmd[optional]{normal}  -&gt;  anotherthing(normal, optional)&#xA;</code></pre>&#xA;&#xA;<p>How can I do this?</p>&#xA;",Different command definitions with and without optional argument,5,2,63041.0,169.0,2010-07-27 07:58:11,<macros><optional-arguments>,,1,352
28,312,73,26269,"<p>How do I set the tilde (~) character correctly in LaTeX?</p>&#xA;&#xA;<p>There’s a <a href=""http://stackoverflow.com/questions/256457/how-does-one-insert-a-backslash-or-a-tilde-into-latex"">question discussing that</a> on Stack Overflow, with a lot of answers. But dare I say it? They all suck:</p>&#xA;&#xA;<ul>&#xA;<li><code>\textasciitilde</code> is too high,</li>&#xA;<li><code>\texttildelow</code> is too low.</li>&#xA;<li><code>$\sim$</code> can be tweaked to look more or less acceptable: <code>{\raise.17ex\hbox{$\scriptstyle\sim$}}</code> – but even that is a hack and uses the wrong symbol.</li>&#xA;</ul>&#xA;&#xA;<p>The point is – the tilde character is <em>definitely</em> an existing glyph in any font I am tempted to use. How can I just access and typeset <em>that</em> character, please? Without resorting to some other, similar-looking glyph that first needs to be nudged into place using a cunning combination of font size and raised boxes?</p>&#xA;&#xA;<p>There <strong>must</strong> be a possibility to access that glyph directly from the font definition.</p>&#xA;&#xA;<p>To demonstrate, look at this screenshot which attempts simply to display a C++ destructor of a type <code>T</code> (<code>~T</code>):</p>&#xA;&#xA;<p><img src=""http://i.stack.imgur.com/CfpYR.png"" alt=""tilde symbols""></p>&#xA;&#xA;<p>Compare this with the symbol we get in the browser: <code>~</code> – <em>that</em>’s what I want.</p>&#xA;",Correctly typesetting a tilde,8,0,317.0,42.0,2010-07-27 08:20:18,<tilde><symbols>,,1,1433
29,326,53,21854,"<p>Aside from CTAN, what are good resources/repositories for Latex templates? In particular, I'm looking for some pretty Thesis templates (I'm familiar with classicthesis)</p>&#xA;",LaTeX templates for writing a thesis,13,4,,171.0,2010-07-27 09:24:14,<templates><big-list><thesis><resources><repositories>,,1,180
30,329,51,41615,"<p>I want to use a smaller font size for the bibliography, e.g., \footnotesize. What is the easiest way to achieve this? I currently do <code>\renewenvironment{thebibliography}...</code> and copy the definition from report.cls but with the <code>\footnotesize</code> inserted in. However, that seems to be a bit of a hack, so I'm looking for a cleaner way.</p>&#xA;",How to change font size for bibliography?,4,2,343.0,79.0,2010-07-27 09:47:34,<bibliographies><fontsize>,,1,365
31,337,75,44224,"<p>How can I change some pages into document into landscape mode, while leaving the others in portrait mode (or vice versa)?</p>&#xA;",How to change certain pages into landscape/portrait mode,2,2,,183.0,2010-07-27 10:42:59,<landscape>,,1,133
32,339,385,147638,"<p>What editors/IDEs are available for easing the process of writing TeX/LaTeX documents?</p>&#xA;&#xA;<p>Please state some useful features like code completion, spell checking, building final DVI or PDF files, etc.</p>&#xA;&#xA;<hr>&#xA;&#xA;<p>This question is undergoing a systematic refurbishment, see <a href=""http://meta.tex.stackexchange.com/questions/3253/lets-polish-the-editors-ides-question"">Let’s polish the Editors/IDEs question</a> on meta. If you’d like to see another editor feature covered here or to take care of an editor that’s not covered yet, share your ideas in that meta question.</p>&#xA;",LaTeX Editors/IDEs,40,5,,183.0,2010-07-27 10:50:20,<editors><big-list><ide>,,1,613
33,341,195,45613,<p>I want to create posters for my poster presentation on a conference. What tools or LaTeX classes are available for preparing posters ?</p>&#xA;,How to create posters using LaTeX,11,15,,183.0,2010-07-27 10:56:59,<document-classes><big-list><posters>,,1,146
34,349,58,8035,<p>I understand that some packages (like PSTricks) can't be used with pdflatex.&#xA;Are there any other differences between these tools?  </p>&#xA;&#xA;<p>Can we say that pdflatex is better if we don't care about ps?</p>&#xA;,What is the practical difference between latex and pdflatex?,8,1,358.0,69.0,2010-07-27 11:14:42,<pdftex><compiling>,,1,225
35,383,54,40531,"<p>The images in my paper are in EPS format. If I execute <code>pdflatex</code> to get a PDF version of my paper, the figures won't appear. I have to typeset using the <code>latex</code> command, and then convert the DVI file to PDF using <code>dvipdf</code>. </p>&#xA;&#xA;<p>Why doesn't <code>pdflatex</code> support EPS figures?  </p>&#xA;",Why can't pdflatex print EPS figures?,6,2,388.0,165.0,2010-07-27 14:49:06,<graphics><pdftex><eps>,,1,342
36,451,95,16576,"<p>I'm quite happy hacking TeX macros and cobbling together bits and pieces from different style files to suit my own ends, but I have a suspicion that my resulting hacks are not quite as elegant as they could be.  In particular, with regard to when to expand and when not to expand macros.</p>&#xA;&#xA;<p>A common occurrence for me is defining a meta-command that defines a whole slew of sub-commands.  So the <em>names</em> of the sub-commands will contain parameters depending on the parameter passed to the meta-command, and the <em>contents</em> of the sub-commands will also vary a little depending on what the meta-command got.  Often it won't be a direct substitution but rather a ""if #1 is 'a' do \this else do \that"", but <code>\this</code> and <code>\that</code> need expansion at define time, not call time.</p>&#xA;&#xA;<p>Here's a very simple example just involving direct substitution:</p>&#xA;&#xA;<pre><code>\def\cohtheory#1{&#xA;\expandafter\newcommand\expandafter{\csname #1func\endcsname}[1][*]{%&#xA;\MakeUppercase{#1}^{##1}}&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>Sometimes I worry that my commands are more complicated than they need be.  For example, if I want to call a command with two arguments and the arguments expand before the command, here's how I've coded it:</p>&#xA;&#xA;<pre><code>\expandafter&#xA;  \expandafter&#xA;  \expandafter&#xA;  \command\expandafter&#xA;            \expandafter&#xA;            \expandafter&#xA;              {\expandafter&#xA;                \argone&#xA;                \expandafter&#xA;              }\expandafter&#xA;              {\argtwo}&#xA;</code></pre>&#xA;&#xA;<p>So I'm looking for guidance on when and how to control expansion in defining macros.  I strongly suspect that such cannot be given in a simple answer, so to make this a focussed question, let me phrase it thus:</p>&#xA;&#xA;<blockquote>&#xA;  <p>Where's a good reference for writing TeX macros that includes advice on how to best deal with how to handle expansions?</p>&#xA;</blockquote>&#xA;&#xA;<p>Of course, if anyone can formulate some advice in short answer, I'd be only to happy to read it.</p>&#xA;&#xA;<p>(Note: this was partially motivated by juannavarroperez's adaptation of my answer to <a href=""http://tex.stackexchange.com/questions/48/how-can-i-specify-a-long-list-of-math-operators"">this question</a> where over 20 <code>\expandafter</code>s got condensed down to just 1!)</p>&#xA;","When to use \edef, \noexpand, and \expandafter?",4,5,519.0,86.0,2010-07-28 10:49:14,<macros><tex-core><expansion>,,1,2430
37,452,58,7690,"<p>I often create pictures in tikz that I want to either send to someone, or include in an email. The problem with that is that there is a big white space around and and especially below my pictures.</p>&#xA;&#xA;<p>To get around this, I usually print screen my figure and crop it to get the size I want. Another solution is to use beamer and then scaling to make the figure as big as the slide size. Those two solutions, though, are not all that good. What I would really like is a way to get the pdf file to be just as big as my picture, as if it was cropped from start.</p>&#xA;&#xA;<p>Is there a package to do that?</p>&#xA;",How can I create a pdf document exactly as big as my tikz picture?,5,0,458.0,14.0,2010-07-28 10:50:15,<tikz-pgf><paper-size>,,1,628
38,498,63,33667,"<p>What's the difference between the different vertical bars?</p>&#xA;&#xA;<pre><code>$S = \{\, x \mid x \not= 17 \,\}$&#xA;$a \vert b$ implies $a \leq b$ when $b \ne 0$&#xA;$a|b$ implies $a \leq b$ when $b \ne 0$&#xA;$\lvert x \rvert$ is always non-negative&#xA;</code></pre>&#xA;&#xA;<p><img src=""http://i.stack.imgur.com/mvCGg.png"" alt=""enter image description here""></p>&#xA;&#xA;<p>Are all of these uses correct?</p>&#xA;","\mid, | (vertical bar), \vert, \lvert, \rvert, \divides",4,4,506.0,9.0,2010-07-28 17:58:47,<math-mode><symbols>,,1,426
39,503,216,15061,"<p>I've heard that you should use <code>\[ ... \]</code> for displayed equations instead of  <code>$$ ... $$</code>, but why is that?</p>&#xA;&#xA;<p>I'd assumed that it's so that you can more easily tell which are starting and which are ending delimiters, but if I always use a syntax-highlighting text editor, I can see that easily based on the color of the symbols.</p>&#xA;&#xA;<p>Is there any reason for this suggestion?</p>&#xA;",Why is \[ ... \] preferable to $$ ... $$?,8,6,508.0,9.0,2010-07-28 18:33:26,<math-mode><equations><syntax>,,1,434
40,510,146,7431,"<p>Along the lines of <a href=""http://tex.stackexchange.com/questions/503/why-are-and-preferable-to"">Why is \[ ... \] preferable to $$?</a>, what reasons are there (if any) to favor <code>\( ... \)</code> over <code>$ ... $</code>?</p>&#xA;",Are \( and \) preferable to dollar signs for math mode?,8,2,513.0,206.0,2010-07-28 18:50:31,<math-mode><best-practices><syntax>,,1,240
41,516,66,12091,"<p>I typically use </p>&#xA;&#xA;<pre><code>\textit{Some italicized text}&#xA;</code></pre>&#xA;&#xA;<p>while some of my colleagues use </p>&#xA;&#xA;<pre><code>{\it Some other text}&#xA;</code></pre>&#xA;&#xA;<p>Should I bother changing one or the other, or does it matter?</p>&#xA;","Does it matter if I use \textit or \it, \bfseries or \bf, etc",3,0,520.0,16.0,2010-07-28 19:47:19,<fonts><formatting><best-practices><obsolete>,,1,283
42,528,81,20518,<p>What are some good <strong>tutorials</strong> on writing custom styles (classes) that clearly explain commands used and some of the features that TeX has to offer in the way of styles?</p>&#xA;,Style/class tutorials,6,13,930.0,142.0,2010-07-28 21:59:36,<package-writing><tutorials><documentclass-writing>,,1,196
43,534,140,46675,"<p>Often assignments (or even papers) have a word count limit. That is not a big deal when using Word, but I don't know how to do that using LaTeX. My solution has been so far to compile the document and then do a rough word count of my pdf file, sometimes even copying the contents of the pdf file and pasting in Word to get a mostly correct Word count.</p>&#xA;&#xA;<p>Is there any tool (maybe even an online tool), package, script or software to do that directly from my .tex document and still get the right word count (i.e., ignore commands, equations, etc)?</p>&#xA;",Is there any way to do a correct word count of a LaTeX document?,17,5,536.0,14.0,2010-07-29 00:10:02,<packages><compiling><word-count><scripts>,,1,572
44,538,75,7862,"<p>..and I don't mean finding out why it doesn't compile, I mean serious debugging: breakpoints, figuring out value of variables at a given moment during run/compile, stepping, examining a stack (is there one?), etc. All the things that we take for granted when debugging a ""real"" programming language. Since TeX is ""turing-complete"", I would like to be able to really see what is going on internally. </p>&#xA;&#xA;<p>I'm guessing that a GUI interface for the debugger would be too much to ask, but if it exists, I'd love to hear about it.</p>&#xA;",How to best debug LaTeX?,2,0,548.0,117.0,2010-07-29 01:44:41,<tools><debugging>,,1,549
45,553,256,26689,"<p>I'm getting the impression from reading the answers written by some of the real experts here that there are quite a few little packages that just tweak LaTeX2e's default behaviour a little to make it more sensible here and there.</p>&#xA;&#xA;<p>Rather than try to pick these up one by one as I read answers to questions (and thus risk missing them), I thought I'd ask up front what LaTeX2e packages people load by default in (almost) every document.</p>&#xA;&#xA;<p>As this is a ""big list"" question, I'm making it CW.  I don't know if there are standard rules across all SE/SO sites for such questions, but on MathOverflow the rule is generally: one thing (in this case, package) per answer.  I guess that if a couple of packages really do go together then it would be fine to group them.</p>&#xA;&#xA;<p>This is perhaps a little subjective and a little close to the line, so I'll not be offended if it gets closed or voted down!  (But <em>please</em> explain why in the comments.)</p>&#xA;&#xA;<p>Also see our community poll question: <a href=""http://meta.tex.stackexchange.com/a/1574/"" title=""TeX Community Polls"">“I have used the following packages / classes”</a></p>&#xA;",What packages do people load by default in LaTeX?,55,6,,86.0,2010-07-29 08:53:13,<packages><big-list>,,1,1179
46,577,62,2554,"<p>What resources (online or otherwise) exist that give good advice on <em>best practices</em> for TeX, etc.?  I'm looking particularly for things that assume you already know TeX or LaTeX, and aim to help you achieve better results, with rationales explained.  Resources with some specific focus are welcome.  I'll start a list with two suggestions of my own so you can see what I mean.</p>&#xA;&#xA;<p>Somewhat to my surprise I haven't found this question asked here already.  (Please point me to it if I'm wrong!) Note that what I'm asking is somewhat different from <a href=""http://tex.stackexchange.com/questions/11/what-is-the-best-book-to-start-learning-latex"">What is the best book to start learning LaTeX?</a> and <a href=""http://tex.stackexchange.com/questions/162/what-are-other-good-respources-on-line-for-information-about-tex-latex-and-frien"">What are other good resources on-line for information about TeX, LaTeX and friends?</a>, although there's lots of room for overlapping answers.</p>&#xA;",Best practices references,12,0,585.0,206.0,2010-07-29 15:11:46,<best-practices><documentation><big-list>,,1,1009
47,595,89,118007,"<p>To make Latin-letter variables bold I can use e.g. <code>\mathbf{a}</code>, but while putting Greek letters or symbols such as <code>\nabla</code> inside <code>\mathbf</code> doesn't cause any errors or warnings, it also doesn't do anything else.</p>&#xA;&#xA;<p><strong>What is the best way to make bold math symbols, in particular Greek letters and <code>\nabla</code>?</strong></p>&#xA;",How can I get bold math symbols?,6,1,596.0,32.0,2010-07-29 17:37:34,<fonts><math-mode><symbols><bold>,,1,392
