,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,Tags,ClosedDate,label,length
10,64,101,10427,A lot of people write makefiles that say something like paper.pdf: paper.tex pdflatex paper bibtex paper pdflatex paper pdflatex paper To handle re-running TeX to get new/changed references and so forth. Is there a better way to do this?,Tools for automating document compilation,24,6,,60.0,2010-07-26 19:52:45,<compiling><automation><tools><big-list><makefile>,,1,351
11,66,67,2435,"This is a community wiki since there is no ""one true answer""- if you find an answer that contains a lot of your choices, but is missing something you feel is incredibly useful. Feel free to add it. A short description of what topics the reference covers would be nice as well. Organize by subject please. For example: I always keep the following PDFs at my fingertips. Document Layout has_links : Covers, in exquisite detail, how to produce just about any document using the memoir LaTeX class. ( has_links 4.5 MB) Mathematical Typesetting has_links : A document by Herbert Voß that explains how to typeset just about any mathematical expression in LaTeX. ( has_links 2MB) Graphics has_links : Explains, with examples, how to draw just about any figure using PGF/TikZ. Also a good example of what awesome documentation should look like. ( has_links 3.8MB)","Which manuals are on your ""TeX Reference"" shelf?",16,4,,17.0,2010-07-26 19:53:11,<books><documentation>,,1,1544
12,80,304,114666,"If you have a TeX'ed resume, did you use a template or make your own? Are there any useful packages? What looks the most professional? How about special considerations for different areas of work (e.g. in academia)?",LaTeX template for resume/curriculum vitae,27,1,,8.0,2010-07-26 19:57:10,<packages><templates><resume>,,1,227
13,100,55,4420,"Is there something like indent for LaTeX? I have a collaborator that is using Scientific Workplace and the code it produces is totally messed up; I know I shouldn't expect miracles, but any machine support would be useful. EDIT: This question is quite undefined without my comment to KeithB's answer; the idea is to save VC-friendly one sentence/one paragraph per text file line structure which SWT ""fixes"" by wrapping everything into fixed column width format.",Tool for cleaning LaTeX code,5,9,1488.0,7.0,2010-07-26 20:05:44,<tools><sourcecode><cleanup>,,1,502
14,138,63,26024,"Often, TeX outputs underfull hbox and vbox warnings when running and in the generated log file. What are these and how can I get rid of them?",What are underfull hboxes and vboxes and how can I get rid of them?,3,2,156.0,87.0,2010-07-26 20:35:43,<line-breaking><boxes><warnings>,,1,153
15,142,88,61658,"Sometimes, I want to have enumerate lists in LaTeX start at other than the first value (1, a, i, etc.) How can I make an enumerate list start at an arbitrary value?",How can I make an enumerate list start at something other than 1?,3,0,149.0,93.0,2010-07-26 20:42:10,<lists><numbering><enumerate>,,1,176
16,143,54,19286,"When working with Bibtex , manually transferring the citation information for articles, prooceedings, books, etc. can be a tedious work. Some web sites provide citations in Bibtex format. What are your favorite sites to get Bibtex citations of your used references?",What are good sites to find citations in BibTex format?,21,6,207.0,46.0,2010-07-26 20:43:36,<bibtex>,,1,310
17,161,94,6213,"I use revision control (Subversion, to be exact) to keep track of the edits to my LaTeX documents. Is there a LaTeX package that interfaces with revision control? Specifically, it would be nice to see the revision number and time and date inside the document. (Obviously, I'd turn this off in the final version.) Also, it might be nice to get a PDF showing what was added and removed in a given revision.",LaTeX packages for use with revision control,12,0,169.0,52.0,2010-07-26 21:00:35,<packages><tools><automation><revision-control>,,1,416
18,165,51,9255,"LaTeX documents print beautifully, but images often looks ""ugly"", ""pixelated"" or ""low-res"" compared to the text. By images I don't mean photos, which I rarely use, but rather diagrams, charts and drawings made in other programs such as Visio, Excel and Photoshop. I would love for these to look just as good as the rest of the report when printed.",How do I insert an image in LaTeX so it looks good on print?,4,1,202.0,121.0,2010-07-26 21:05:00,<graphics><diagrams><printing>,,1,359
19,196,71,71377,"I want to include a list of related equations, say, for a proof, in my LaTeX document. As far as I know, I have two good options, eqnarray and align . What is the difference between them, and how do I know which I should be using? Or does it not matter at all?",eqnarray vs align,5,0,197.0,70.0,2010-07-26 22:13:43,<align><equations>,,1,297
20,227,67,18983,I want to add a footer to my document displaying the current number out of total number of pages. How do I do that?,"How can I add ""page # of ##"" on my document?",7,0,235.0,62.0,2010-07-27 00:23:49,<header-footer><page-numbering><lastpage>,,1,127
21,232,68,5487,"I imagine that many users are or were [PhD] students, so I would like to know: how do you use LaTeX to write a document (like the final dissertation) that requires many revisions from other people. When I work with my professor, I usually send him a PDF generated by LaTeX and the source files. He then uses a process like such: Define some color for his commentaries or additions to the text \usepackage{xcolor} ... \define{\profSmith}[1]{{\color{red} #1}} ... Lorem ipsum \profSmith{not very clever} He sends me his changes and I check his observations, marking my changes with another \define Repeat until everyone is satisfied For final versions comment defines and replace for \define{\profSmith}[1]{#1} So yes, it is a bit cumbersome. I have tried margin notes, but space is limited and sometimes the professor's correction are inside some phrases or paragraphs. I also thought about Version control differences (like svn, mercurial, etc), but my chances are low: everyone but me uses a one-liner for each paragraph. In consequence, I have a hard time checking these differences. What do you guys [would] use in this case? Any other ideas or comments?",How can you use LaTeX to write a document with other people?,10,2,249.0,146.0,2010-07-27 00:34:16,<revision-control><notes><collaboration>,,1,1404
22,246,381,151928,"There are two different commands to incorporate another file into the source of some document, \input and \include . When should I use one or the other? What are the differences between them? Are there more things like them to be aware of?",When should I use \input vs. \include?,4,1,250.0,60.0,2010-07-27 00:55:35,<include><input>,,1,276
23,258,81,14358,What is the difference between the \let and \def commands in TeX/LaTeX? Ideally please provide a simple example that will illustrate the difference between them.,What is the difference between \let and \def?,3,0,318.0,136.0,2010-07-27 01:59:18,<macros><tex-core>,,1,216
24,265,67,33948,How can I make text that is larger than the size of the output of {\Huge ...} ? I would like to be able to make text arbitrarily large (even if that is done by some suboptimal scaling routine).,Fonts larger than \Huge?,8,0,269.0,136.0,2010-07-27 03:49:40,<fontsize>,,1,234
25,268,61,39387,"When trying to write an e-mail address, there are always problems with the @ sign. Solutions I've seen suggested are using some verbatim environment (more difficult in footnotes) and using a math-mode @. What is the correct way to do this?",What's the best way to write e-mail addresses?,8,2,276.0,135.0,2010-07-27 04:02:43,<symbols><addresses>,,1,292
26,279,69,11549,"Often floats may land quite a bit later in the document than the point they are created, sometimes after a section break. Is there a way to force a new section to start on a new page, after any unplaced floats?",How do I ensure that figures appear in the section they're associated with?,2,1,282.0,77.0,2010-07-27 05:29:31,<sectioning><floats><positioning><page-breaking><sections-paragraphs>,,1,238
27,308,58,5723,"I want to define a command that expands to two completely different things depending on whether I supply, or not, an optional argument. For example, \mycmd{normal} -> something(normal) \mycmd[optional]{normal} -> anotherthing(normal, optional) How can I do this?",Different command definitions with and without optional argument,5,2,63041.0,169.0,2010-07-27 07:58:11,<macros><optional-arguments>,,1,352
28,312,73,26269,"How do I set the tilde (~) character correctly in LaTeX? There’s a has_links on Stack Overflow, with a lot of answers. But dare I say it? They all suck: \textasciitilde is too high, \texttildelow is too low. $\sim$ can be tweaked to look more or less acceptable: {\raise.17ex\hbox{$\scriptstyle\sim$}} – but even that is a hack and uses the wrong symbol. The point is – the tilde character is definitely an existing glyph in any font I am tempted to use. How can I just access and typeset that character, please? Without resorting to some other, similar-looking glyph that first needs to be nudged into place using a cunning combination of font size and raised boxes? There must be a possibility to access that glyph directly from the font definition. To demonstrate, look at this screenshot which attempts simply to display a C++ destructor of a type T ( ~T ): Compare this with the symbol we get in the browser: ~ – that ’s what I want.",Correctly typesetting a tilde,8,0,317.0,42.0,2010-07-27 08:20:18,<tilde><symbols>,,1,1433
29,326,53,21854,"Aside from CTAN, what are good resources/repositories for Latex templates? In particular, I'm looking for some pretty Thesis templates (I'm familiar with classicthesis)",LaTeX templates for writing a thesis,13,4,,171.0,2010-07-27 09:24:14,<templates><big-list><thesis><resources><repositories>,,1,180
30,329,51,41615,"I want to use a smaller font size for the bibliography, e.g., \footnotesize. What is the easiest way to achieve this? I currently do \renewenvironment{thebibliography}... and copy the definition from report.cls but with the \footnotesize inserted in. However, that seems to be a bit of a hack, so I'm looking for a cleaner way.",How to change font size for bibliography?,4,2,343.0,79.0,2010-07-27 09:47:34,<bibliographies><fontsize>,,1,365
31,337,75,44224,"How can I change some pages into document into landscape mode, while leaving the others in portrait mode (or vice versa)?",How to change certain pages into landscape/portrait mode,2,2,,183.0,2010-07-27 10:42:59,<landscape>,,1,133
32,339,385,147638,"What editors/IDEs are available for easing the process of writing TeX/LaTeX documents? Please state some useful features like code completion, spell checking, building final DVI or PDF files, etc. This question is undergoing a systematic refurbishment, see has_links on meta. If you’d like to see another editor feature covered here or to take care of an editor that’s not covered yet, share your ideas in that meta question.",LaTeX Editors/IDEs,40,5,,183.0,2010-07-27 10:50:20,<editors><big-list><ide>,,1,613
33,341,195,45613,I want to create posters for my poster presentation on a conference. What tools or LaTeX classes are available for preparing posters ?,How to create posters using LaTeX,11,15,,183.0,2010-07-27 10:56:59,<document-classes><big-list><posters>,,1,146
34,349,58,8035,I understand that some packages (like PSTricks) can't be used with pdflatex. Are there any other differences between these tools? Can we say that pdflatex is better if we don't care about ps?,What is the practical difference between latex and pdflatex?,8,1,358.0,69.0,2010-07-27 11:14:42,<pdftex><compiling>,,1,225
35,383,54,40531,"The images in my paper are in EPS format. If I execute pdflatex to get a PDF version of my paper, the figures won't appear. I have to typeset using the latex command, and then convert the DVI file to PDF using dvipdf . Why doesn't pdflatex support EPS figures?",Why can't pdflatex print EPS figures?,6,2,388.0,165.0,2010-07-27 14:49:06,<graphics><pdftex><eps>,,1,342
36,451,95,16576,"I'm quite happy hacking TeX macros and cobbling together bits and pieces from different style files to suit my own ends, but I have a suspicion that my resulting hacks are not quite as elegant as they could be. In particular, with regard to when to expand and when not to expand macros. A common occurrence for me is defining a meta-command that defines a whole slew of sub-commands. So the names of the sub-commands will contain parameters depending on the parameter passed to the meta-command, and the contents of the sub-commands will also vary a little depending on what the meta-command got. Often it won't be a direct substitution but rather a ""if #1 is 'a' do \this else do \that"", but \this and \that need expansion at define time, not call time. Here's a very simple example just involving direct substitution: \def\cohtheory#1{ \expandafter\newcommand\expandafter{\csname #1func\endcsname}[1][*]{% \MakeUppercase{#1}^{##1}} } Sometimes I worry that my commands are more complicated than they need be. For example, if I want to call a command with two arguments and the arguments expand before the command, here's how I've coded it: \expandafter \expandafter \expandafter \command\expandafter \expandafter \expandafter {\expandafter \argone \expandafter }\expandafter {\argtwo} So I'm looking for guidance on when and how to control expansion in defining macros. I strongly suspect that such cannot be given in a simple answer, so to make this a focussed question, let me phrase it thus: Where's a good reference for writing TeX macros that includes advice on how to best deal with how to handle expansions? Of course, if anyone can formulate some advice in short answer, I'd be only to happy to read it. (Note: this was partially motivated by juannavarroperez's adaptation of my answer to has_links where over 20 \expandafter s got condensed down to just 1!)","When to use \edef, \noexpand, and \expandafter?",4,5,519.0,86.0,2010-07-28 10:49:14,<macros><tex-core><expansion>,,1,2430
37,452,58,7690,"I often create pictures in tikz that I want to either send to someone, or include in an email. The problem with that is that there is a big white space around and and especially below my pictures. To get around this, I usually print screen my figure and crop it to get the size I want. Another solution is to use beamer and then scaling to make the figure as big as the slide size. Those two solutions, though, are not all that good. What I would really like is a way to get the pdf file to be just as big as my picture, as if it was cropped from start. Is there a package to do that?",How can I create a pdf document exactly as big as my tikz picture?,5,0,458.0,14.0,2010-07-28 10:50:15,<tikz-pgf><paper-size>,,1,628
38,498,63,33667,"What's the difference between the different vertical bars? $S = \{\, x \mid x \not= 17 \,\}$ $a \vert b$ implies $a \leq b$ when $b \ne 0$ $a|b$ implies $a \leq b$ when $b \ne 0$ $\lvert x \rvert$ is always non-negative Are all of these uses correct?","\mid, | (vertical bar), \vert, \lvert, \rvert, \divides",4,4,506.0,9.0,2010-07-28 17:58:47,<math-mode><symbols>,,1,426
39,503,216,15061,"I've heard that you should use \[ ... \] for displayed equations instead of $$ ... $$ , but why is that? I'd assumed that it's so that you can more easily tell which are starting and which are ending delimiters, but if I always use a syntax-highlighting text editor, I can see that easily based on the color of the symbols. Is there any reason for this suggestion?",Why is \[ ... \] preferable to $$ ... $$?,8,6,508.0,9.0,2010-07-28 18:33:26,<math-mode><equations><syntax>,,1,434
40,510,146,7431,"Along the lines of has_links , what reasons are there (if any) to favor \( ... \) over $ ... $ ?",Are \( and \) preferable to dollar signs for math mode?,8,2,513.0,206.0,2010-07-28 18:50:31,<math-mode><best-practices><syntax>,,1,240
41,516,66,12091,"I typically use \textit{Some italicized text} while some of my colleagues use {\it Some other text} Should I bother changing one or the other, or does it matter?","Does it matter if I use \textit or \it, \bfseries or \bf, etc",3,0,520.0,16.0,2010-07-28 19:47:19,<fonts><formatting><best-practices><obsolete>,,1,283
42,528,81,20518,What are some good tutorials on writing custom styles (classes) that clearly explain commands used and some of the features that TeX has to offer in the way of styles?,Style/class tutorials,6,13,930.0,142.0,2010-07-28 21:59:36,<package-writing><tutorials><documentclass-writing>,,1,196
43,534,140,46675,"Often assignments (or even papers) have a word count limit. That is not a big deal when using Word, but I don't know how to do that using LaTeX. My solution has been so far to compile the document and then do a rough word count of my pdf file, sometimes even copying the contents of the pdf file and pasting in Word to get a mostly correct Word count. Is there any tool (maybe even an online tool), package, script or software to do that directly from my .tex document and still get the right word count (i.e., ignore commands, equations, etc)?",Is there any way to do a correct word count of a LaTeX document?,17,5,536.0,14.0,2010-07-29 00:10:02,<packages><compiling><word-count><scripts>,,1,572
44,538,75,7862,"..and I don't mean finding out why it doesn't compile, I mean serious debugging: breakpoints, figuring out value of variables at a given moment during run/compile, stepping, examining a stack (is there one?), etc. All the things that we take for granted when debugging a ""real"" programming language. Since TeX is ""turing-complete"", I would like to be able to really see what is going on internally. I'm guessing that a GUI interface for the debugger would be too much to ask, but if it exists, I'd love to hear about it.",How to best debug LaTeX?,2,0,548.0,117.0,2010-07-29 01:44:41,<tools><debugging>,,1,549
45,553,256,26689,"I'm getting the impression from reading the answers written by some of the real experts here that there are quite a few little packages that just tweak LaTeX2e's default behaviour a little to make it more sensible here and there. Rather than try to pick these up one by one as I read answers to questions (and thus risk missing them), I thought I'd ask up front what LaTeX2e packages people load by default in (almost) every document. As this is a ""big list"" question, I'm making it CW. I don't know if there are standard rules across all SE/SO sites for such questions, but on MathOverflow the rule is generally: one thing (in this case, package) per answer. I guess that if a couple of packages really do go together then it would be fine to group them. This is perhaps a little subjective and a little close to the line, so I'll not be offended if it gets closed or voted down! (But please explain why in the comments.) Also see our community poll question: has_links",What packages do people load by default in LaTeX?,55,6,,86.0,2010-07-29 08:53:13,<packages><big-list>,,1,1179
46,577,62,2554,"What resources (online or otherwise) exist that give good advice on best practices for TeX, etc.? I'm looking particularly for things that assume you already know TeX or LaTeX, and aim to help you achieve better results, with rationales explained. Resources with some specific focus are welcome. I'll start a list with two suggestions of my own so you can see what I mean. Somewhat to my surprise I haven't found this question asked here already. (Please point me to it if I'm wrong!) Note that what I'm asking is somewhat different from has_links and has_links , although there's lots of room for overlapping answers.",Best practices references,12,0,585.0,206.0,2010-07-29 15:11:46,<best-practices><documentation><big-list>,,1,1009
47,595,89,118007,"To make Latin-letter variables bold I can use e.g. \mathbf{a} , but while putting Greek letters or symbols such as \nabla inside \mathbf doesn't cause any errors or warnings, it also doesn't do anything else. What is the best way to make bold math symbols, in particular Greek letters and \nabla ?",How can I get bold math symbols?,6,1,596.0,32.0,2010-07-29 17:37:34,<fonts><math-mode><symbols><bold>,,1,392
48,655,134,24565,"Inspired by a has_links , I have some that essentially all boil down to asking What are the differences between \def and \newcommand ? In particular, I wonder Is it possible to have parameters passed to \def ed commands, both optional and required? Is there a \redef command equivalent to \renewcommand ? I have only ever used \newcommand -- is there any reason I should change that habit? but I welcome comments on anything else I may not have thought of in this list!",What is the difference between \def and \newcommand?,5,4,658.0,32.0,2010-07-30 15:27:08,<macros>,,1,882
49,664,190,54247,"As a native English speaker, I've mostly been allowed the luxury of pretending that ASCII is enough, and have been able to treat font encodings as not my problem. I've seen lots of advice that I ought to include \usepackage[T1]{fontenc} in my preamble. (See, for instance, p. 337 of has_links .) What isn't really adequately explained is why I ought to do so. So, if I am writing in English and have to make only occasional use of things like G\""odel , what does following the advice really get me?",Why should I use \usepackage[T1]{fontenc}?,2,2,677.0,93.0,2010-07-30 17:37:41,<packages><font-encodings>,,1,788
50,674,51,14878,"I am submitting a paper to a conference that has a limit of 10 pages. I have edited and edited the text, but the paper still fills 11 pages, and I am reluctant to remove anything. What tricks can I use to make the paper fit in 10 pages? I know about \vspace{-1mm} , but are other and better tricks? How can I squeeze a little bit between lines, around the elements produced by \maketitle, around headlines, etc. in a way that is consistent and does not look too ugly? Is it possible to reduce the font size from 11 points to, say, 10.9? (This should be community wiki, but I don't have enough rep yet.)",Squeezing scientific paper to fit within page limits,16,8,,35.0,2010-07-30 18:52:44,<spacing>,,1,664
51,686,55,5814,"When creating presentations in beamer, those little symbols that you can click on and will take you to different parts of your presentation are automatically included on your slides. I don't like that, but decided not to try and change it for now. The problem is that when I gave my presentation to my supervisor to revise, the first thing he did was cross the symbols out in red, meaning: take this out! What should I do? Is there an easy command to get rid of those symbols or do I have to change the theme of my presentation to get rid of the symbols?",How to get rid of navigation symbols in beamer?,2,4,692.0,14.0,2010-07-30 20:37:34,<beamer><symbols><navigation>,,1,598
52,736,98,17913,"What's the difference? I know that \pagebreak can take an optional argument that specifies how much a page break is desired, but is there any difference if the optional argument is not used?",\pagebreak vs \newpage,3,0,740.0,9.0,2010-07-31 19:56:09,<vertical-alignment><page-breaking>,,1,215
53,782,143,102905,"Some of the available classes of documents in LaTeX are well known and widely used, such as the article and beamer classes, while others are not so well known, such as the has_links class. I found has_links which lists the main classes and is a good starting point, but the description is too short and still leaves one wondering when it would be more suitable to choose one class over the other and what the characteristics of each class is. Furthermore, the list is not exhaustive I think, given that I know at least one more document class that is not there (the standalone class, as I mentioned). So my question is: what are the available classes of documents in LaTeX, and could you provide a brief description of the class and the situations where it would be recommended? Please give only one class per answer.","What are the available ""documentclass"" types and their uses?",25,8,,14.0,2010-08-01 19:57:26,<document-classes><big-list>,,1,1215
54,823,246,59058,"I know that I can use has_links to make cross-references and hyperlinks clickable. That makes the clickable areas outlined in fluorescent green, however. How can I make the green boxes go away?",Remove ugly borders around clickable cross-references and hyperlinks,7,2,12408.0,35.0,2010-08-02 16:40:12,<hyperref><color><boxes><links>,,1,351
55,826,57,30208,"How can I make LaTeX use symbols (*, †, ‡, and so on) instead of numbers to mark footnotes? (The numbers are confusing because I use superscripted numbers for citations.)",Symbols instead of numbers as footnote markers,5,0,829.0,35.0,2010-08-02 16:45:40,<symbols><numbering><footnotes>,,1,183
56,940,60,8619,TeX and LaTeX are widely used in Computer Science. What other academic disciplines or professionals use it?,What professions use TeX/LaTeX besides CS?,45,5,,356.0,2010-08-03 21:01:37,<latex-project><big-list><tex-general>,,1,120
57,953,76,9848,"I feel as though I have been hearing about the LaTeX3 project for a very long time. Why is it taking so long for it to come into fruition? Are there major technical difficulties, or is it purely a lack of developers that is causing a bottleneck?",Why is LaTeX3 taking so long to come out?,4,8,986.0,136.0,2010-08-03 22:41:01,<latex3>,,1,274
58,1013,81,93576,"It's easy to make subscripts in math mode: $a_i$ . How do I make a subscript outside math environment, like this ?",How to typeset subscript in usual text mode?,10,0,,280.0,2010-08-04 13:32:52,<subscripts>,,1,164
59,1050,170,15133,I just spotted someone use \newcommand* in an answer and realised that I'd never quite sorted out in my head what the star (asterisk) was there for. (This one is practically impossible to search for on the internet so this is a good place to record the answer!),What's the difference between \newcommand and \newcommand*?,4,1,1057.0,86.0,2010-08-04 18:11:15,<macros><starred-version>,,1,302
60,1072,55,5568,"There several types of graphics files. In no particular order .jpeg .eps .pdf .png .tif .jif (and no doubt others). Some work with latex, dvips and some work with pdflatex. How am I supposed to know which? Just to confuse matters, metapost produces .eps but I can use these with pdflatex as long as I put in a four line incantation. Can anyone explain this?",Which graphics formats can be included in documents processed by latex or pdflatex?,6,2,1075.0,511.0,2010-08-04 20:55:08,<graphics><eps><png><tiff><jpeg>,,1,401
61,1092,120,39387,"Debian and Ubuntu have very good texlive packaging. But I'd like to use tlmgr to have a more fine-grained control about upgrades and which packages I want to be installed. So how do I install ""vanilla"" TeXLive on Debian/Ubuntu? Also how do I make dpkg aware that I have TeXLive installed? BTW: Debian & Ubuntu have TeXLive 2012 now ;-)","How to install ""vanilla"" TeXLive on Debian or Ubuntu?",9,8,1094.0,137.0,2010-08-05 00:25:37,<installing><texlive>,,1,393
62,1118,66,10445,"Why would I need to use version control with my LaTeX documents? I know people who do it, and I've seen questions about it on here and on SO, but I haven't understood what value there is to doing it... [Maybe this should be CW? Also, someone >150 rep add some more tags, e.g. version-control]","What are the advantages of using version control (git, CVS etc) in LaTeX documents",12,11,1121.0,215.0,2010-08-05 11:32:27,<revision-control><best-practices>,,1,320
63,1137,167,95030,"I know how to define a package - but how do I make it available (to myself) at all times? Say I have the package file commonstuff.sty , that I want to be able to include in any .tex file I create on my computer. Where do I put it? Do I need to run some installer on it, or is it enough to keep it in a certain folder? Note: I know I can just place it in the same folder as the .tex file, but that's not what I'm after here. I'm looking for a way to ""install"" the package centrally on my computer.","Where do I place my own .sty files, to make them available to all my .tex files?",11,6,1138.0,223.0,2010-08-05 13:50:44,<packages><installing><texmf>,,1,570
64,1319,397,68108,"If you were asked to show examples of beautifully typeset documents in TeX & friends, what would you suggest? Preferably documents available online (I'm aware I could go to a bookstore and find many such documents called 'books'). Extra bonus for documents whose LaTeX source is available. This is not an idle question. Seeing great examples of any craft is both educational and inspiring, let alone explaining why we prefer TeX to Word or other text editors. For instance, I like how Philipp Lehman's has_links looks. I don't know enough LaTeX to realize how much customization was done, but the ToC looks polished. Your nominations, please ...",Showcase of beautiful typography done in TeX & friends,61,4,,564.0,2010-08-08 00:51:47,<typography><big-list><examples>,,1,834
65,1325,70,8544,"I'd like to be able to use latexdiff with git. At the moment I have an alias in my .gitconfig file for a word-based diff: [alias] wdiff = diff --color-words but is it possible to make an alias that will use latexdiff then compile the output and open the created dvi/pdf file? Probably the best approach to this is using git difftool , but has anyone already made an appropriate script?",Using latexdiff with git,6,1,1417.0,422.0,2010-08-08 04:15:01,<revision-control><latexdiff><git>,,1,524
66,1375,63,35111,I found this page with some examples: has_links I'm wondering which one to use. Any suggestions? I'm using other packages too so whichever is less likely to interfere with them is better for me.,What is a good package for displaying algorithms?,5,2,,572.0,2010-08-09 07:04:53,<packages><algorithms><pseudocode>,,1,356
67,1390,73,16300,"I've read various answers to questions on here that suggest the original Computer Modern fonts have been superceded. Sometimes it is suggested we use the cm-super package, sometimes that we instead use latin modern fonts. Which is better? Which is easier to get working? (getting new fonts to work in LaTeX seems a daunting task...) Which look better?",Latin Modern vs cm-super?,5,1,1393.0,215.0,2010-08-09 12:07:52,<fonts><computer-modern><latin-modern>,,1,376
68,1423,52,20850,"Say I made a beamer presentation and I want to print it out. Is there a nice way to make beamer ignore the pauses so that I don't get lots of pages with duplicate information? Of course there are some things one could do with find & replace, but I would prefer a more sophisticated solution if such exists.",Is there a nice way to compile a beamer presentation without the pauses?,5,3,1426.0,166.0,2010-08-09 20:12:58,<beamer>,,1,340
